Purchases,Ads,SharesInfo,SharesLocation,UsersInteract,PaidApp,Rating,EditorsChoice,RelativeDownloadsPerformance,CompanyIsExperienced,Category_action,Category_adventure,Category_arcade,Category_board,Category_card,Category_casino,Category_casual,Category_educational,Category_music,Category_puzzle,Category_racing,Category_role playing,Category_simulation,Category_sports,Category_strategy,Category_trivia,Category_word,AgeRating_Everyone,AgeRating_Everyone 10+,AgeRating_Mature 17+,AgeRating_Teen,PC1,Cluster,AppID,AppName,AppFancyName,CompanyName,UnrestrictedInternet,AgeRating,ParentalGuidance,Downloads,Category,LowPrice,TopPrice,Price,RatingCount,Installs,MinimumInstalls,MaximumInstalls,Free,ReleaseDate,LastUpdated,DaysOnMarket,ReleaseYear,GamesCount
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.7,FALSE,0.67322019,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.809018289,2,1016,com.newstargames.newstarsoccer,New Star Soccer,five aces publishing ltd.,FALSE,Teen,FALSE,10000000,Sports,0.69,41.99,free,2091915,10000000+,10000000,25576561,TRUE,3/6/2012,12/18/2019,3318,2012,2
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.1,FALSE,0.07046361,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.465474111,1,1017,com.HaugLand.AirportPRG,AirportPRG,haug.land,FALSE,Everyone,FALSE,500000,Strategy,,,free,9365,500000+,500000,815343,TRUE,12/1/2017,8/1/2018,1222,2017,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3.3,FALSE,0.06172193,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-1.950638342,0,1018,com.ProtopiaGames.Simulife,Life Simulator,protopia games,FALSE,Teen,FALSE,500000,Simulation,1.09,10.99,free,4686,500000+,500000,714192,TRUE,1/24/2017,11/6/2017,1533,2017,1
TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4.3,TRUE,5.63127227,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.403336725,2,1019,com.ea.gp.nbamobile,NBA LIVE Mobile Basketball,electronic arts,FALSE,Everyone,FALSE,50000000,Sports,1.09,109.99,free,2086163,50000000+,50000000,89880871,TRUE,7/5/2016,9/9/2020,1736,2016,17
TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4.4,TRUE,5.95386024,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.675594619,2,1020,com.gamedevltd.wwh,World War Heroes: WW2 Shooter,azur interactive games limited,FALSE,Teen,FALSE,10000000,Action,0.59,134.99,free,1208692,50000000+,50000000,68892841,TRUE,11/22/2017,10/21/2020,1231,2017,12
TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4.4,TRUE,1.11148125,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.37103448,2,1021,net.wargaming.wows.blitz,World of Warships Blitz: Gunship Action War Game,wargaming group,FALSE,Teen,FALSE,5000000,Action,1.09,109.99,free,287348,10000000+,10000000,13249252,TRUE,1/17/2018,10/14/2020,1175,2018,3
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4.3,FALSE,0.93893612,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.139198846,1,1022,com.blayzegames.newfps,Forward Assault,blayze games l.l.c.,FALSE,Mature 17+,FALSE,5000000,Action,1.09,48.99,free,272647,10000000+,10000000,10864544,TRUE,6/12/2017,6/5/2020,1394,2017,2
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.2,FALSE,1.83352812,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.194855077,2,1023,com.companyname.TrenchAssault,Trench Assault,amt games publishing limited,FALSE,Teen,FALSE,10000000,Strategy,0.59,104.99,free,181128,10000000+,10000000,29264986,TRUE,11/9/2016,4/28/2020,1609,2016,1
TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,4,FALSE,4.58165515,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.564511393,2,1024,com.netease.chiji,RULES OF SURVIVAL,netease games,FALSE,Teen,FALSE,10000000,Action,1.09,104.99,free,1742438,50000000+,50000000,53014889,TRUE,11/15/2017,11/26/2020,1238,2017,4
TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,4.3,FALSE,0.03877437,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.103309049,1,1025,com.playsportgames.mmm2017,Motorsport Manager Mobile 2,playsport games,FALSE,Teen,FALSE,100000,Racing,2.29,11.99,4.49,11114,100000+,100000,448663,FALSE,8/8/2017,11/6/2017,1337,2017,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3.9,FALSE,0.07462679,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.835054825,1,1026,com.sculfa.vrhauntedhouse,VR Haunted House 3D,serkan culfa,FALSE,Teen,FALSE,1000000,Action,,,free,2579,1000000+,1000000,1191120,TRUE,7/26/2016,11/14/2019,1715,2016,1
TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4.5,FALSE,0.71688333,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.450079054,2,1027,jp.pokemon.poketoru,Pok?mon Shuffle Mobile,the pokemon company,FALSE,Everyone,FALSE,10000000,Puzzle,1.09,89.99,free,288558,10000000+,10000000,11529076,TRUE,8/31/2015,3/7/2018,2045,2015,3
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.9,FALSE,0.11572011,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.823984088,1,1028,org.dolphinemu.dolphinemu,Dolphin Emulator,dolphin emulator,FALSE,Everyone,FALSE,1000000,Arcade,,,free,41136,1000000+,1000000,4176277,TRUE,4/5/2013,10/5/2020,2923,2013,1
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4.5,FALSE,0.29487043,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.336386753,2,1029,org.mupen64plusae.v3.fzurita,Mupen64Plus FZ N64 Emulator,francisco zurita,FALSE,Everyone,FALSE,1000000,Arcade,1.09,10.99,free,38484,1000000+,1000000,4706434,TRUE,7/21/2016,11/27/2020,1720,2016,1
TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,3.9,TRUE,1.85162127,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.356323984,1,1030,com.ngame.allstar.eu,Arena of Valor: 5v5 Arena Game,tencent games,FALSE,Teen,FALSE,10000000,Action,0.99,109.99,free,761572,10000000+,10000000,21425335,TRUE,12/19/2017,10/22/2020,1204,2017,2
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.9,FALSE,0.17061725,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.809194535,1,1031,com.retroarch,RetroArch,libretro,FALSE,Everyone,FALSE,1000000,Action,,,free,26784,1000000+,1000000,3427740,TRUE,1/2/2014,6/21/2020,2651,2014,1
TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,4.2,FALSE,1.53910265,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.115535442,1,1032,com.omgpop.dstfree,Draw Something Classic,zynga,FALSE,Everyone,FALSE,50000000,Word,1.05,26.69,free,1107882,50000000+,50000000,58472627,TRUE,2/1/2012,7/21/2020,3352,2012,19
TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4.2,FALSE,1.48205716,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.100167113,1,1033,com.quizup.core,QuizUp,glu,FALSE,Everyone,FALSE,10000000,Trivia,1.09,109.99,free,708981,10000000+,10000000,29774871,TRUE,3/5/2014,7/10/2020,2589,2014,13
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3.8,FALSE,0.03634703,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-1.030718724,0,1034,age.of.civilizations.africa.lukasz.jakowski,Age of Civilizations Africa,lukasz jakowski,FALSE,Everyone,FALSE,500000,Strategy,,,1.49,3514,500000+,500000,584541,FALSE,12/23/2015,11/2/2020,1931,2015,7
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2.8,FALSE,0.24264813,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-2.828651693,0,1035,com.voodoo.idleflipper,Idle Flipper,voodoo,FALSE,Everyone,FALSE,1000000,Simulation,1.99,99.99,free,5584,1000000+,1000000,2892452,TRUE,2/22/2018,11/12/2020,1139,2018,53
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.1,FALSE,0.74500651,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.283749017,1,1036,com.game.demolitionderby,Demolition Derby 3D,italic games,FALSE,Teen,FALSE,1000000,Racing,1.99,109.99,free,33502,5000000+,5000000,8620561,TRUE,3/1/2017,2/25/2020,1497,2017,4
TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4.2,FALSE,0.59814608,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.137962774,1,1037,air.com.A3dtuning.Tuning3D,3DTuning,3dtuning,FALSE,Everyone,FALSE,5000000,Simulation,0.89,15.51,free,200294,10000000+,10000000,12016893,TRUE,12/12/2014,12/2/2020,2307,2014,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.7,FALSE,0.1118945,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.657794454,2,1038,com.andoku.three.gp,Andoku Sudoku 3,markus wiederkehr,FALSE,Teen,FALSE,1000000,Puzzle,2.49,2.49,free,36735,1000000+,1000000,1799512,TRUE,11/5/2015,10/28/2020,1979,2015,2
TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2.9,FALSE,0.00500907,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-2.707321648,0,1039,com.xperteleven,Xpert Eleven Football Manager,xpert eleven,FALSE,Everyone,FALSE,50000,Sports,2.44,62.86,free,1173,50000+,50000,80557,TRUE,3/26/2015,7/8/2015,2203,2015,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.1,FALSE,0.04875235,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-0.471323229,1,1040,com.undergroundcreative.footballchairmanfree,Football Chairman - Build a Soccer Empire,underground creative,FALSE,Everyone,FALSE,500000,Sports,1.09,4.49,free,11188,500000+,500000,784046,TRUE,6/18/2015,4/10/2020,2119,2015,2
TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4.3,FALSE,1.93129194,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.406544267,2,1041,com.gamegou.football,Top Soccer Manager 2019,gamegou limited,FALSE,Everyone,FALSE,10000000,Sports,0.89,104.99,free,284823,10000000+,10000000,22347214,TRUE,1/11/2017,11/2/2020,1546,2017,2
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3.6,FALSE,0.02795729,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-1.403681255,0,1042,com.appmeisters.footballtycoon,Football Tycoon,appmeisters,FALSE,Everyone,FALSE,100000,Sports,1.19,69.99,free,4358,100000+,100000,446227,TRUE,8/16/2016,6/10/2019,1694,2016,3
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3.9,FALSE,0.10104333,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.827938083,1,1043,com.kongregate.mobile.pocketpolitics.google,Pocket Politics: Idle Money,kongregate,FALSE,Teen,FALSE,1000000,Simulation,1.09,109.99,free,22548,1000000+,1000000,1612755,TRUE,7/12/2016,3/24/2020,1729,2016,16
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.2,FALSE,0.26077705,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-0.22885161,1,1044,br.com.tapps.hollywoodbillionaire,Hollywood Billionaire - Rich Movie Star Clicker,tapps games,FALSE,Everyone,FALSE,1000000,Strategy,2.19,109.99,free,32722,1000000+,1000000,3017483,TRUE,1/31/2017,9/8/2020,1526,2017,50
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.3,FALSE,0.25391096,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.04535022,1,1045,com.abi.balls.blockshooter,Attack the Block: Shoot'em Up,onesoft,FALSE,Everyone,FALSE,1000000,Arcade,0.99,69.99,free,2518,1000000+,1000000,3026709,TRUE,10/22/2018,10/23/2020,897,2018,11
TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4.5,FALSE,0.61345939,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.422216148,2,1046,com.spcomes.jquest,Jewels Temple,springcomes,FALSE,Everyone,FALSE,5000000,Puzzle,0.89,84.99,free,178093,5000000+,5000000,9791440,TRUE,8/10/2016,11/10/2020,1700,2016,3
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4.4,FALSE,0.05093852,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.085319178,1,1047,com.soodexlabs.hangman2,Hangman 2,kieter labs,FALSE,Everyone,FALSE,500000,Word,,,free,12888,500000+,500000,813031,TRUE,1/1/2016,12/13/2018,1922,2016,2
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.2,FALSE,0.56127847,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.147895085,1,1048,com.thevoxelagents.tc3,Train Conductor World,the voxel agents,FALSE,Everyone,FALSE,5000000,Arcade,0.99,39.99,free,42974,5000000+,5000000,8958579,TRUE,7/21/2016,9/3/2020,1720,2016,1
FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.8,FALSE,0.46764291,FALSE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.938985931,2,1049,com.DanVogt.DATAWING,DATA WING,dan vogt,FALSE,Everyone,FALSE,1000000,Racing,,,free,238519,5000000+,5000000,5411153,TRUE,8/16/2017,12/6/2018,1329,2017,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.5,FALSE,2.31543995,TRUE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.880737879,2,1050,com.jellybtn.cashkingmobile,Pirate Kings?<U+FE0F>,jelly button games,FALSE,Everyone,FALSE,10000000,Casual,0.73,169.99,free,1354219,10000000+,10000000,46517724,TRUE,5/9/2014,11/17/2020,2524,2014,2
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.4,FALSE,0.03203864,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.08022746,1,1051,com.ember.stonez,Dragonstone: Kingdoms,ember entertainment,FALSE,Everyone 10+,FALSE,100000,Strategy,0.99,104.99,free,6657,100000+,100000,370723,TRUE,9/22/2017,5/31/2018,1292,2017,2
TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4.2,TRUE,0.19026479,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.247847951,1,1052,com.happyfish.piratecode,Pirate Code - PVP Battles at Sea,codex7 games,FALSE,Everyone 10+,FALSE,1000000,Action,1.99,104.99,free,22977,1000000+,1000000,2268024,TRUE,12/10/2018,10/26/2020,848,2018,1
TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,4.6,TRUE,0.66615903,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.621764831,2,1053,com.flaregames.rrtournament,Royal Revolt 2: Tower Defense RPG and War Strategy,flaregames,FALSE,Everyone 10+,FALSE,10000000,Action,1.09,109.99,free,712681,10000000+,10000000,13383289,TRUE,3/6/2014,10/29/2020,2588,2014,6
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4.6,FALSE,8.0031264,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.598379053,2,1054,com.mediocre.smashhit,Smash Hit,mediocre,FALSE,Everyone,FALSE,100000000,Arcade,2.24,2.29,free,4380331,100000000+,100000000,160784660,TRUE,3/5/2014,10/31/2019,2589,2014,4
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4.5,FALSE,0.0100084,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.259643555,2,1055,com.jundroo.SimplePlanes,SimplePlanes,jundroo llc,FALSE,Everyone,FALSE,100000,Simulation,,,5.49,10902,100000+,100000,201071,FALSE,12/10/2014,11/12/2020,2309,2014,2
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.1,FALSE,0.62811223,FALSE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.315240897,1,1056,com.abstractart.music_racer,Music Racer,abstractart,FALSE,Everyone,FALSE,5000000,Racing,0.99,5.49,free,178915,5000000+,5000000,7267963,TRUE,12/26/2017,11/24/2020,1197,2017,1
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4.4,FALSE,2.55400279,TRUE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.759656706,2,1057,com.jellybtn.boardkings,Board Kings?<U+FE0F>,jelly button games,FALSE,Everyone,FALSE,10000000,Casual,1.09,99.99,free,341877,10000000+,10000000,29552677,TRUE,3/8/2017,11/25/2020,1490,2017,2
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.5,FALSE,0.06870147,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.27545575,2,1058,br.com.tapps.virusevolution,Virus Evolution - Merge & Create Mutant Diseases,tapps games,FALSE,Everyone,FALSE,500000,Simulation,1.99,69.99,free,7782,500000+,500000,818946,TRUE,5/14/2018,5/29/2020,1058,2018,50
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4.1,FALSE,1.00864857,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.21272258,1,1059,com.SmokedStudios.CSim2,Case Simulator 2,smoked studios,FALSE,Teen,FALSE,10000000,Simulation,,,free,26143,10000000+,10000000,16221309,TRUE,7/21/2015,8/11/2020,2086,2015,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3.9,FALSE,3.09480392,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.021404612,1,1060,com.herocraft.game.free.gibbets3,Gibbets: Bow Master,herocraft ltd.,FALSE,Everyone 10+,FALSE,10000000,Arcade,0.99,19.99,free,74526,10000000+,10000000,36891164,TRUE,1/30/2018,10/16/2020,1162,2018,15
TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,4.4,FALSE,1.0447811,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.353065139,2,1061,com.dirtybit.fra,Fun Run 3 - Multiplayer Games,dirtybit,FALSE,Everyone 10+,FALSE,10000000,Arcade,1.19,104.99,free,189233,10000000+,10000000,16675776,TRUE,11/30/2016,11/11/2020,1588,2016,1
TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3.7,FALSE,0.04366351,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1.214098777,0,1062,air.com.flaregames.wordon,WordOn,huckleberry publishing,FALSE,Everyone,FALSE,1000000,Word,0.99,24.99,free,44629,1000000+,1000000,1658837,TRUE,10/29/2012,11/20/2020,3081,2012,1
TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4.3,FALSE,1.34964481,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.249845738,2,1063,com.playstudios.popslots,POP! Slots ?- Free Vegas Casino Slot Machine Games,playstudios,FALSE,Teen,FALSE,10000000,Casino,1.09,349.99,free,200414,10000000+,10000000,21541713,TRUE,7/17/2016,11/28/2020,1724,2016,2
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.7,FALSE,0.78783875,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.839897079,2,1064,com.LoopGames.Solitaire,Solitaire,loop games,FALSE,Everyone,FALSE,1000000,Card,1.49,29.99,free,50114,5000000+,5000000,9116178,TRUE,3/31/2017,11/20/2020,1467,2017,5
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.3,FALSE,0.94361051,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.140458149,1,1065,com.zzoo.dokdo,DOKDO,111%,FALSE,Everyone 10+,FALSE,5000000,Simulation,1.09,99.99,free,209825,10000000+,10000000,10918632,TRUE,10/9/2017,10/14/2019,1275,2017,4
FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3.8,FALSE,0.01882471,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1.035439321,0,1066,net.openwar.samurai,Samurai Wars,felix ungman,FALSE,Teen,FALSE,100000,Strategy,,,free,1563,100000+,100000,217823,TRUE,3/28/2017,12/19/2019,1470,2017,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3.9,FALSE,0.57643059,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.699866473,1,1067,com.clonearmies.elecube,Clone Armies,elecube,FALSE,Everyone 10+,FALSE,5000000,Action,0.79,14.99,free,81177,5000000+,5000000,9270284,TRUE,11/24/2015,11/26/2020,1960,2015,1
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4.7,FALSE,0.42870865,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.743145707,2,1068,com.qube.tinyminer,Tiny Miner,qube 3d,FALSE,Everyone,FALSE,5000000,Adventure,,,free,742566,5000000+,5000000,8612856,TRUE,11/2/2014,8/9/2020,2347,2014,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.3,FALSE,0.0660261,TRUE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.095967303,1,1069,truth.or.dare,Truth or Dare Ultimate,rusdev,FALSE,Mature 17+,FALSE,100000,Board,0.59,1.99,free,1482,500000+,500000,763996,TRUE,12/29/2017,8/18/2019,1194,2017,2
TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2.9,FALSE,0.01376343,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-2.704963182,0,1070,com.nutsplay.abugslife.android,A Bug?s Home,npol game,FALSE,Everyone,FALSE,100000,Simulation,0.99,104.99,free,1064,100000+,100000,164065,TRUE,4/2/2018,12/11/2018,1100,2018,2
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.5,FALSE,0.28643012,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.334112893,2,1071,com.metamoki.weed,Weed Inc: Idle Tycoon,metamoki,FALSE,Mature 17+,FALSE,1000000,Simulation,0.99,99.99,free,33769,1000000+,1000000,3414349,TRUE,4/19/2018,10/27/2020,1083,2018,2
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4.3,FALSE,0.21120183,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-0.056856264,1,1072,com.gramgames.london.mergegems,Merge Gems!,gram games limited,FALSE,Everyone,FALSE,1000000,Puzzle,,,free,21858,1000000+,1000000,2517601,TRUE,4/3/2018,8/21/2020,1099,2018,9
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.3,FALSE,11.30498531,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.931862247,3,1073,com.ansangha.drdriving,Dr. Driving,sud inc.,FALSE,Teen,FALSE,100000000,Racing,1.6,8.01,free,5466041,100000000+,100000000,407990879,TRUE,6/19/2013,9/14/2020,2848,2013,3
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.5,FALSE,1.13326112,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.562253229,2,1074,com.jellyblast.cmcm,Jellipop Match: Open your dream shop!,microfun limited,FALSE,Everyone,FALSE,10000000,Puzzle,0.78,109.99,free,1030395,10000000+,10000000,22767478,TRUE,10/30/2014,11/25/2020,2350,2014,2
FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4.6,FALSE,0.05582227,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.457337179,2,1075,com.dsemu.drastic,DraStic DS Emulator,exophase,FALSE,Everyone,FALSE,1000000,Action,,,4.49,99046,1000000+,1000000,2014596,FALSE,8/7/2013,4/24/2020,2799,2013,1
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.4,FALSE,2.28297747,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.686641184,2,1076,com.coldapp.at50rooms1,Escape game : 50 rooms 1,buscoldapp,FALSE,Teen,FALSE,10000000,Puzzle,0.99,4.89,free,45955,10000000+,10000000,26416610,TRUE,12/14/2017,5/7/2020,1209,2017,4
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.4,FALSE,0.57965591,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.227758181,2,1077,com.coldapp.at50rooms2,Escape game: 50 rooms 2,buscoldapp,FALSE,Teen,FALSE,1000000,Puzzle,0.99,14.99,free,116009,5000000+,5000000,6707269,TRUE,12/14/2017,12/24/2019,1209,2017,4
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4,FALSE,3.90132272,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.381226571,2,1078,com.gameloft.android.ANMP.GloftDYHM,Disney Magic Kingdoms: Build Your Own Magical Park,gameloft se,FALSE,Everyone,FALSE,10000000,Simulation,0.5,99.99,free,55187,50000000+,50000000,62269105,TRUE,3/17/2016,11/24/2020,1846,2016,38
TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3.8,FALSE,1.06759949,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.752894362,1,1079,org.nanobit.hollywood,Hollywood Story,nanobit games,FALSE,Teen,FALSE,5000000,Adventure,1.09,119.99,free,102919,10000000+,10000000,17039981,TRUE,2/2/2016,11/19/2020,1890,2016,3
FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4.4,FALSE,0.7273014,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.267534584,2,1080,net.jeu.spider,Spider Solitaire,1bsyl,FALSE,Everyone,FALSE,10000000,Card,,,free,101388,10000000+,10000000,26247919,TRUE,11/10/2013,10/16/2020,2704,2013,3
